# Speciation profile for CMAQ
#   RADM speciation for TOG only (not VOC)
#   PM2.5 speciation for CMAQ species
#   Additional special SO2 profiles that generate SULF (not mass conserving)
#
#   Revision history
#     Created 10/15/01
#     BEIS 3.09 profile created 4/1/01 and added 8/3/03
#     AXQ added for BC/OC  2008.01.28
#     AXQ modified for ind liv for EC/OC 2008/03
#     AXQ added for VOC profile (for china_Cao) 
1064  TOG              ETH              0.01255404057             1    0.3775
1064  TOG              HC3              0.00533167314             1    0.3914
1064  TOG              HC5              0.00106928898             1    0.0807
1064  TOG              TOL              0.00013299874             1    0.0258
1065  TOG              CH4              0.00031795511             1    0.0051
1065  TOG              ETH              0.00166943798             1    0.0502
1065  TOG              HC3              0.00917606122             1    0.7797
1065  TOG              OLT              0.00130703422             1     0.055
1066  TOG              CH4              0.01354738155             1    0.2173
1066  TOG              ETH               0.0021715996             1    0.0653
1066  TOG              OL2              0.00869518717             1    0.2439
1066  TOG              OLT              0.00023571771             1   0.02455
1066  TOG              TOL              0.00304477872             1   0.44885
1067  TOG              CH4              0.02164588529             1    0.3472
1067  TOG              ETH              0.00202859993             1     0.061
1067  TOG              HC3              0.00367755643             1    0.2239
1067  TOG              HC5              0.00016165211             1    0.0122
1067  TOG              OLT              0.00016968487             1    0.0119
1067  TOG              TOL              0.00128963513             1    0.3438
1068  TOG              OLT              0.00093662986             1   0.09755
1068  TOG              TOL              0.00644689321             1   0.90235
1069  TOG              HC5              0.01052580045             1         1
1070  TOG              CH4              0.05405860349             1    0.8671
1070  TOG              HC3              0.00329299929             1    0.1329
1071  TOG              HC3              0.02613479926             1         1
1072  TOG              TOL               0.0032211409             1         1
1073  TOG              TOL              0.00369417624             1         1
1074  TOG              TOL              0.00260305615             1         1
1075  TOG              TOL              0.00267212741             1    0.9937
1076  TOG              TOL              0.00199319728             1         1
1077  TOG              TOL              0.00199592381             1         1
1078  TOG              HC8              0.01628806187             1         1
1079  TOG              TOL              0.00199319728             1         1
1080  TOG              CSL               0.0076810815             1         1
1081  TOG              OLT              0.00998801438             1         1
1082  TOG              CSL              0.01062586335             1         1
1083  TOG              HC8              0.01328515112             1         1
1084  TOG              CH4              0.02393391521             1    0.3839
1084  TOG              ETH              0.00173262388             1    0.0521
1084  TOG              HC3              0.00451977744             1    0.1793
1084  TOG              OL2              0.00583957219             1    0.1638
1084  TOG              OLT              0.00056261363             1    0.0249
1084  TOG              TOL              0.00070933683             1    0.1891
1085  TOG              CH4              0.01246882793             1       0.2
1085  TOG              ETH              0.01285666778             1    0.3866
1085  TOG              HC5              0.00026500347             1      0.02
1086  TOG              KET              0.01006756895             1    0.9352
1086  TOG              TOL              0.00070327762             1    0.0648
1087  TOG              HC5              0.00745440677             1         1
1088  TOG              HC3              0.00060982862             1     0.133
1088  TOG              HC5              0.00109109817             1     0.061
1088  TOG              HC8              0.00344236527             1     0.365
1088  TOG              KET              0.00178286192             1     0.238
1088  TOG              TOL              0.00220316909             1     0.203
1089  TOG              ALD              0.00341438408             1    0.2453
1089  TOG              CSL              0.00068005525             1     0.064
1089  TOG              HCHO             0.00023310023             1     0.007
1089  TOG              TOL              0.00283191872             1     0.488
1089  TOG              XYL               0.0011365045             1    0.1208
1091  TOG              HC5                     0.0172             1         1
1094  TOG              KET              0.00268340036             1    0.1935
1094  TOG              TOL              0.00875298459             1    0.8065
1095  TOG              CSL              0.00002400217             1    0.0032
1095  TOG              HC8              0.00003109691             1    0.0093
1095  TOG              OLT              0.00002042206             1    0.0027
1095  TOG              ORA2             0.00166395241             1    0.4103
1095  TOG              TOL              0.00125870966             1    0.2234
1095  TOG              XYL              0.00027881016             1    0.0522
1096  TOG              HC8              0.00009162188             1    0.0283
1096  TOG              OLT              0.00020459874             1   0.02705
1096  TOG              ORA2              0.0000196528             1    0.0024
1096  TOG              TOL              0.00137953021             1   0.25795
1096  TOG              XYL              0.00056092058             1    0.1001
1097  TOG              ALD              0.00259887224             1    0.1446
1097  TOG              CH4               0.0058478803             1    0.0938
1097  TOG              CSL              0.00002762724             1    0.0026
1097  TOG              ETH               0.0003026272             1    0.0091
1097  TOG              HC3              0.00060324764             1     0.046
1097  TOG              HC5              0.00007463193             1    0.0063
1097  TOG              HC8              0.00029170495             1    0.0468
1097  TOG              HCHO             0.00515484515             1    0.1548
1097  TOG              KET              0.00010498106             1    0.0241
1097  TOG              OL2              0.00654901961             1    0.1837
1097  TOG              OLI               0.0005501555             1    0.0325
1097  TOG              OLT              0.00204969053             1   0.10835
1097  TOG              TOL              0.00020563794             1   0.03425
1097  TOG              XYL              0.00013047532             1    0.0162
1098  TOG              ALD              0.00257432892             1    0.1434
1098  TOG              CH4              0.00596633416             1    0.0957
1098  TOG              CSL              0.00002550207             1    0.0024
1098  TOG              ETH              0.00029265048             1    0.0088
1098  TOG              HC3              0.00057045787             1    0.0435
1098  TOG              HC5               0.0000710883             1     0.006
1098  TOG              HC8              0.00028484504             1    0.0457
1098  TOG              HCHO               0.004998335             1    0.1501
1098  TOG              KET              0.00010672348             1    0.0245
1098  TOG              OL2              0.00621390374             1    0.1743
1098  TOG              OLI              0.00052638732             1   0.03115
1098  TOG              OLT              0.00194639619             1     0.103
1098  TOG              TOL              0.00019463992             1   0.03255
1098  TOG              XYL              0.00012414121             1    0.0154
1099  TOG              ALD              0.00242514887             1    0.1354
1099  TOG              CH4              0.00682668329             1    0.1095
1099  TOG              CSL               0.0000233769             1    0.0022
1099  TOG              ETH              0.00030595278             1    0.0092
1099  TOG              HC3               0.0005095858             1    0.0389
1099  TOG              HC5              0.00006400104             1    0.0054
1099  TOG              HC8              0.00029231639             1    0.0468
1099  TOG              HCHO             0.00470862471             1    0.1414
1099  TOG              KET              0.00012763258             1    0.0293
1099  TOG              OL2              0.00551871658             1    0.1548
1099  TOG              OLI              0.00046823203             1    0.0278
1099  TOG              OLT              0.00174720511             1   0.09275
1099  TOG              TOL              0.00018007424             1   0.03005
1099  TOG              XYL              0.00011217621             1    0.0139
1100  TOG              HC3              0.00785584516             1     0.475
1100  TOG              HC5              0.00362299636             1    0.2827
1100  TOG              HC8              0.00026746541             1    0.0282
1100  TOG              OLI              0.00164375169             1    0.1041
1100  TOG              OLT              0.00066234761             1    0.0403
1100  TOG              TOL              0.00017733444             1    0.0233
1100  TOG              XYL              0.00010277698             1     0.012
1101  TOG              ALD              0.00008810259             1    0.0046
1101  TOG              CH4              0.00624064838             1    0.1001
1101  TOG              ETH              0.00046558031             1     0.014
1101  TOG              HC3               0.0020309315             1    0.1263
1101  TOG              HC5               0.0019539385             1    0.1611
1101  TOG              HC8              0.00124161293             1    0.1419
1101  TOG              HCHO             0.00024642025             1    0.0074
1101  TOG              OL2              0.00139037433             1     0.039
1101  TOG              OLI              0.00095986988             1    0.0613
1101  TOG              OLT               0.0005102125             1    0.0274
1101  TOG              TOL              0.00080822371             1    0.0894
1101  TOG              XYL               0.0012129126             1    0.1442
1103  TOG              OLT              0.01425923285             1         1
1104  TOG              ALD               0.0227014756             1         1
1105  TOG              ORA2             0.01665278934             1         1
1107  TOG              ALD              0.01783803068             1         1
1108  TOG              ORA2             0.01387732445             1         1
1109  TOG              HC5              0.02026008292             1         1
1110  TOG              ORA2             0.00684275352             1         1
1112  TOG              TOL              0.00231455881             1         1
1114  TOG              OLT              0.00780213779             1         1
1115  TOG              HC8              0.00623189299             1         1
1116  TOG              HC8                0.008554747             1         1
1118  TOG              HC8              0.00753465494             1         1
1120  TOG              HC3              0.01317204301             1         1
1122  TOG              CSL              0.00924727205             1         1
1123  TOG              TOL              0.00832015975             1         1
1124  TOG              HC8              0.01009384984             1         1
1125  TOG              KET              0.01018952517             1         1
1126  TOG              OLI              0.01467997651             1         1
1128  TOG              XYL              0.00616256856             1         1
1130  TOG              OLI              0.00297053232             1       0.5
1130  TOG              OLT              0.00297053232             1       0.5
1134  TOG              OLT              0.00998801438             1         1
1135  TOG              TOL              0.00941885655             1         1
1136  TOG              HC8              0.01364004317             1         1
1140  TOG              HCHO              0.0333000333             1         1
1141  TOG              ORA2             0.02172496198             1         1
1142  TOG              ALD              0.01040691019             1         1
1144  TOG              OLI              0.00509216825             1       0.5
1144  TOG              OLT              0.00509216825             1       0.5
1145  TOG              ALD              0.01386770212             1         1
1147  TOG              HC8              0.01364004317             1         1
1148  TOG              OLI              0.01467997651             1         1
1149  TOG              HC3              0.01260923845             1         1
1150  TOG              HC3              0.00545356371             1         1
1152  TOG              HC8               0.0084144819             1         1
1153  TOG              HC8               0.0132834056             1         1
1154  TOG              OLT              0.00423083432             1       0.5
1154  TOG              TOL              0.00423083432             1       0.5
1159  TOG              XYL              0.00941885655             1         1
1162  TOG              ALD              0.01386770212             1         1
1163  TOG              HC8              0.00664183301             1         1
1164  TOG              HC8              0.00669836797             1         1
1165  TOG              XYL              0.00941885655             1         1
1166  TOG              HC8              0.00537143395             1         1
1167  TOG              ALD              0.00060967442             1     0.042
1167  TOG              CSL              0.00072680905             1    0.0684
1167  TOG              HC8              0.00002867272             1    0.0025
1167  TOG              HCHO             0.00021978022             1    0.0066
1167  TOG              XYL              0.00344130214             1    0.4455
1171  TOG              ALD              0.01721763085             1         1
1172  TOG              ORA2             0.01349892009             1         1
1173  TOG              HC3              0.00695592287             1         1
1174  TOG              XYL              0.00941885655             1         1
1175  TOG              HC3              0.00545062062             1         1
1178  TOG              ETH               0.0006950449             1    0.0209
1178  TOG              HC3              0.00037202945             1    0.0276
1178  TOG              HC5              0.00120994638             1    0.1067
1178  TOG              HC8              0.00074411677             1    0.0789
1178  TOG              OLI              0.00033762295             1   0.02895
1178  TOG              OLT              0.00095036436             1   0.08935
1178  TOG              TOL              0.00166956276             1    0.1687
1178  TOG              XYL               0.0045106904             1    0.4789
1185  TOG              ETH              0.00591619554             1    0.1779
1185  TOG              HC3              0.00420022082             1    0.3001
1185  TOG              HC5              0.00118591295             1    0.1022
1185  TOG              HC8              0.00032562975             1     0.029
1185  TOG              OLT              0.00126835282             1    0.0686
1185  TOG              TOL              0.00158641238             1    0.1784
1185  TOG              XYL               0.0013525478             1    0.1436
1186  TOG              CH4              0.00152743142             1    0.0245
1186  TOG              ETH              0.00022946458             1    0.0069
1186  TOG              HC3              0.00466256273             1    0.2873
1186  TOG              HC5               0.0031231339             1    0.2498
1186  TOG              HC8              0.00078723955             1    0.0888
1186  TOG              OL2              0.00155080214             1    0.0435
1186  TOG              OLI              0.00086912159             1    0.0608
1186  TOG              OLT                0.000845855             1    0.0538
1186  TOG              TOL               0.0004973355             1    0.0597
1186  TOG              XYL              0.00059481671             1    0.0685
1187  TOG              HC5              0.00125684382             1    0.1133
1187  TOG              HC8              0.00161355157             1    0.1437
1187  TOG              TOL              0.00315169214             1    0.3118
1187  TOG              XYL               0.0038836418             1    0.4312
1188  TOG              HC3              0.02627154255             1    0.9988
1188  TOG              HC8              4.09201295E-6             1    0.0003
1189  TOG              HC3              3.53061224E-6             1    0.0003
1189  TOG              OLI              0.00698326483             1    0.9514
1190  TOG              ALD              0.00008056748             1    0.0092
1190  TOG              HC3              0.00043953889             1    0.0265
1190  TOG              HC5              0.00119284026             1    0.1031
1190  TOG              HC8              0.00119982712             1    0.1396
1190  TOG              KET              5.09476258E-6             1    0.0005
1190  TOG              OLI              0.00045635486             1     0.038
1190  TOG              OLT              0.00032099878             1   0.02485
1190  TOG              TOL              0.00244080735             1   0.26265
1190  TOG              XYL              0.00333636285             1    0.3812
1191  TOG              CSL              0.00001507147             1    0.0025
1191  TOG              HC3              0.00358087731             1     0.301
1191  TOG              HC5              0.00288827964             1    0.2744
1191  TOG              HC8              0.00119794785             1    0.1756
1191  TOG              OLI              0.00003319648             1    0.0031
1191  TOG              OLT              6.41619733E-6             1    0.0009
1191  TOG              ORA2             1.63773338E-6             1    0.0002
1191  TOG              XYL              0.00084164885             1    0.2275
1192  TOG              CSL              0.00001164125             1    0.0018
1192  TOG              HC5              0.00001442098             1    0.0013
1192  TOG              HC8              0.00595414618             1    0.6909
1192  TOG              KET               0.0000193601             1    0.0019
1192  TOG              OLI              0.00014023987             1   0.01775
1192  TOG              OLT              0.00014161913             1   0.01795
1192  TOG              TOL              0.00237020801             1    0.2215
1192  TOG              XYL              0.00031612194             1    0.0377
1193  TOG              CSL              0.00003564631             1    0.0055
1193  TOG              HC8              0.00562897077             1    0.7684
1193  TOG              KET              0.00004499438             1    0.0064
1193  TOG              OLI              0.00018161726             1    0.0259
1193  TOG              OLT              0.00016793296             1    0.0242
1193  TOG              TOL              0.00023366707             1    0.0284
1193  TOG              XYL              0.00088291097             1    0.1052
1194  TOG              HC8              0.00307650896             1    0.3752
1194  TOG              KET              0.00009139483             1     0.013
1194  TOG              OLI              0.00033631154             1   0.04425
1194  TOG              OLT              0.00029689992             1   0.04085
1194  TOG              ORA2             9.51042743E-7             1    0.0002
1194  TOG              TOL              0.00146686906             1    0.1611
1194  TOG              XYL              0.00276967574             1    0.3168
1195  TOG              CSL               3.8804173E-6             1    0.0006
1195  TOG              HC3              0.00016000804             1    0.2849
1195  TOG              HC5              4.43722441E-6             1    0.0004
1195  TOG              HC8              0.00203950498             1    0.2276
1195  TOG              KET              0.00021964329             1    0.0256
1195  TOG              OLI              0.00004260824             1    0.0054
1195  TOG              OLT              0.00004337475             1    0.0055
1195  TOG              TOL              0.00096920521             1    0.0968
1195  TOG              XYL              0.00041659655             1    0.0455
1196  TOG              CSL              5.82062594E-6             1    0.0009
1196  TOG              HC3              0.00038611952             1    0.8209
1196  TOG              HC8              0.00082694405             1    0.1134
1196  TOG              KET               7.0303712E-6             1     0.001
1196  TOG              OLI              0.00002708452             1   0.00385
1196  TOG              OLT              0.00002466964             1   0.00355
1196  TOG              TOL              0.00003963325             1    0.0048
1196  TOG              XYL              0.00013522055             1    0.0161
1197  TOG              HC5              0.00836907993             1         1
1198  TOG              HC5              0.01325017325             1         1
1199  TOG              HC5              0.01325017325             1         1
1200  TOG              HC5              0.01363182661             1         1
1201  TOG              ALD              0.00116928079             1    0.0632
1201  TOG              ETH              0.00698423818             1    0.1994
1201  TOG              HC3              0.00133163713             1    0.0929
1201  TOG              HC5              0.00083733423             1    0.0666
1201  TOG              HC8              0.00225812872             1   0.36582
1201  TOG              HCHO             0.00286713287             1    0.0861
1201  TOG              XYL              0.00020284415             1   0.03618
1202  TOG              CSL              0.00035596642             1    0.0335
1202  TOG              HC3              0.00392626394             1    0.2374
1202  TOG              HC5              0.00181193572             1    0.1414
1202  TOG              HC8               0.0001362448             1    0.0144
1202  TOG              OLI              0.00081596084             1    0.0515
1202  TOG              OLT              0.00033337198             1    0.0203
1202  TOG              TOL              0.00008920987             1    0.0117
1202  TOG              XYL                0.000935158             1    0.1416
1203  TOG              ALD              0.00017920616             1      0.01
1203  TOG              CH4              0.00680174564             1    0.1091
1203  TOG              ETH              0.00059195211             1    0.0178
1203  TOG              HC3              0.00110593263             1    0.0736
1203  TOG              HC5              0.00124937765             1    0.1051
1203  TOG              HC8               0.0012343707             1    0.1413
1203  TOG              HCHO             0.00046953047             1    0.0141
1203  TOG              OL2              0.00298395722             1    0.0837
1203  TOG              OLI              0.00048898892             1   0.03215
1203  TOG              OLT              0.00104356505             1   0.05165
1203  TOG              TOL              0.00089234558             1    0.0988
1203  TOG              XYL              0.00144995194             1    0.1731
1204  TOG              CH4              0.00002493766             1    0.0004
1204  TOG              ETH              9.97672098E-6             1    0.0003
1204  TOG              HC3              0.00615912244             1    0.3813
1204  TOG              HC5               0.0030481327             1    0.2407
1204  TOG              HC8              0.00081818661             1    0.0917
1204  TOG              OL2              0.00001069519             1    0.0003
1204  TOG              OLI              0.00071039125             1   0.04935
1204  TOG              OLT              0.00049295602             1   0.03565
1204  TOG              TOL              0.00104461544             1    0.1028
1204  TOG              XYL              0.00062542774             1    0.0723
1205  TOG              ETH              0.00208513469             1    0.0627
1205  TOG              HC3              0.00550724984             1    0.3857
1205  TOG              HC5              0.00199241034             1    0.1603
1205  TOG              HC8              0.00082611431             1    0.0861
1205  TOG              TOL               0.0001710223             1    0.0195
1205  TOG              XYL              0.00046811717             1    0.0497
1206  TOG              ETH              0.00224143665             1    0.0674
1206  TOG              HC3              0.00598164248             1     0.409
1206  TOG              HC5              0.00390877723             1    0.3166
1206  TOG              HC8               0.0013189853             1    0.1339
1206  TOG              TOL              0.00003141338             1    0.0041
1206  TOG              XYL              0.00003579165             1    0.0038
1207  TOG              ETH              0.00216494845             1    0.0651
1207  TOG              HC3              0.00574663495             1    0.3975
1207  TOG              HC5              0.00295563683             1    0.2389
1207  TOG              HC8              0.00110155166             1    0.1127
1207  TOG              TOL              0.00010260655             1     0.012
1207  TOG              XYL              0.00025242536             1    0.0268
1208  TOG              ETH              0.00308613236             1    0.0928
1208  TOG              HC3              0.00755650028             1    0.5309
1208  TOG              HC5               0.0024972548             1    0.1989
1208  TOG              HC8               0.0007478392             1    0.0766
1208  TOG              TOL              0.00003794033             1    0.0044
1208  TOG              XYL              0.00005368748             1    0.0057
1209  TOG              ETH               0.0013136016             1    0.0395
1209  TOG              HC3              0.00537021279             1    0.3906
1209  TOG              HC5              0.00641971314             1    0.4968
1209  TOG              HC8              0.00047329474             1    0.0467
1209  TOG              TOL              0.00001790833             1    0.0022
1209  TOG              XYL              0.00001412828             1    0.0015
1210  TOG              ETH              0.00011639508             1    0.0035
1210  TOG              HC3              0.00275846321             1    0.1769
1210  TOG              HC5              0.00463867237             1    0.3837
1210  TOG              HC8              0.00267349831             1    0.2632
1210  TOG              TOL              0.00013865498             1    0.0166
1210  TOG              XYL              0.00008382782             1    0.0089
1211  TOG              ETH              0.00149983372             1    0.0451
1211  TOG              HC3              0.00702232075             1     0.479
1211  TOG              HC5              0.00444314092             1    0.3526
1211  TOG              HC8               0.0008461669             1    0.0841
1211  TOG              TOL              0.00005469869             1    0.0072
1211  TOG              XYL              0.00001695394             1    0.0018
1212  TOG              ETH              0.00582640505             1    0.1752
1212  TOG              HC3              0.00845175798             1    0.6045
1212  TOG              HC5              0.00213272416             1    0.1688
1212  TOG              HC8              0.00045194813             1    0.0453
1212  TOG              TOL              0.00001352708             1    0.0016
1212  TOG              XYL              0.00001412828             1    0.0015
1213  TOG              ALD               4.9937578E-6             1    0.0006
1213  TOG              CH4              0.05203241895             1    0.8346
1213  TOG              ETH              0.00010641836             1    0.0032
1213  TOG              HC3              0.00029995578             1    0.0229
1213  TOG              HC5              0.00012097633             1    0.0104
1213  TOG              HC8               0.0002810405             1    0.0333
1213  TOG              OL2              0.00178253119             1      0.05
1213  TOG              OLI              0.00011411749             1   0.00655
1213  TOG              OLT              0.00041892089             1    0.0233
1213  TOG              TOL              0.00005184841             1   0.00735
1213  TOG              XYL              0.00006760163             1    0.0079
1214  TOG              ALD              5.82605077E-6             1    0.0007
1214  TOG              CH4              0.03203241895             1    0.5138
1214  TOG              ETH              0.00012304623             1    0.0037
1214  TOG              HC3              0.00087201152             1    0.0665
1214  TOG              HC5              0.00054534903             1    0.0464
1214  TOG              HC8              0.00013165046             1     0.015
1214  TOG              OL2              0.00547593583             1    0.1536
1214  TOG              OLI              0.00084296161             1    0.0477
1214  TOG              OLT              0.00231627474             1     0.129
1214  TOG              TOL              0.00009317819             1    0.0185
1214  TOG              XYL              0.00004417025             1    0.0051
1215  TOG              ALD              4.16146484E-6             1    0.0005
1215  TOG              CH4              0.01377805486             1     0.221
1215  TOG              ETH              0.00038244097             1    0.0115
1215  TOG              HC3              0.00205169717             1    0.1559
1215  TOG              HC5              0.00016519436             1    0.0146
1215  TOG              HC8              0.00031047641             1    0.0363
1215  TOG              OL2              0.01284135472             1    0.3602
1215  TOG              OLI              0.00020697887             1   0.01155
1215  TOG              OLT              0.00299853313             1    0.1367
1215  TOG              TOL              0.00023415341             1   0.03455
1215  TOG              XYL              0.00015465878             1    0.0173
1216  TOG              ALD              0.00001331669             1    0.0016
1216  TOG              CH4              0.01033665835             1    0.1658
1216  TOG              ETH              0.00054539408             1    0.0164
1216  TOG              HC3              0.00148459765             1    0.1129
1216  TOG              HC5              0.00042813112             1    0.0377
1216  TOG              HC8              0.00132058293             1    0.1577
1216  TOG              OL2              0.00916934046             1    0.2572
1216  TOG              OLI              0.00043659048             1   0.02445
1216  TOG              OLT              0.00305479438             1    0.1435
1216  TOG              TOL              0.00032029437             1   0.04085
1216  TOG              XYL              0.00037618273             1    0.0422
1217  TOG              ALD              0.00001498127             1    0.0018
1217  TOG              CH4              0.00921446384             1    0.1478
1217  TOG              ETH              0.00057532424             1    0.0173
1217  TOG              HC3              0.00142927507             1    0.1087
1217  TOG              HC5              0.00046205743             1    0.0407
1217  TOG              HC8              0.00147808293             1    0.1766
1217  TOG              OL2              0.00880926916             1    0.2471
1217  TOG              OLI              0.00046162757             1   0.02585
1217  TOG              OLT              0.00309343993             1    0.1455
1217  TOG              TOL              0.00033681351             1   0.04225
1217  TOG              XYL              0.00041355706             1    0.0464
1218  TOG              CH4              0.01009975062             1     0.162
1218  TOG              CSL              0.00001487621             1    0.0014
1218  TOG              ETH              0.00048885933             1    0.0147
1218  TOG              HC3              0.00158854839             1    0.1206
1218  TOG              HC5              0.00002782536             1    0.0021
1218  TOG              HC8              0.00014542107             1     0.022
1218  TOG              OL2              0.01554010695             1    0.4359
1218  TOG              OLI              0.00074613997             1    0.0433
1218  TOG              OLT              0.00320514411             1   0.15495
1218  TOG              TOL              0.00015689844             1   0.02675
1218  TOG              XYL              0.00008214012             1    0.0099
1219  TOG              CH4              0.00989401496             1    0.1587
1219  TOG              CSL              0.00002125173             1     0.002
1219  TOG              ETH              0.00045892917             1    0.0138
1219  TOG              HC3              0.00158064516             1      0.12
1219  TOG              HC5              0.00002782536             1    0.0021
1219  TOG              HC8              0.00011042832             1    0.0167
1219  TOG              OL2              0.01649554367             1    0.4627
1219  TOG              OLI               0.0006272393             1   0.03635
1219  TOG              OLT              0.00298464477             1    0.1454
1219  TOG              TOL              0.00015151473             1   0.02565
1219  TOG              XYL              0.00008569798             1    0.0106
1220  TOG              ALD              8.32292967E-6             1     0.001
1220  TOG              CH4              0.01195137157             1    0.1917
1220  TOG              ETH              0.00086464915             1     0.026
1220  TOG              HC3              0.00243284442             1    0.1849
1220  TOG              HC5              0.00030844906             1    0.0273
1220  TOG              HC8              0.00077843281             1    0.0931
1220  TOG              OL2               0.0064741533             1    0.1816
1220  TOG              OLI              0.00041580651             1    0.0232
1220  TOG              OLT              0.00430837748             1   0.20025
1220  TOG              TOL              0.00029471203             1   0.04115
1220  TOG              XYL              0.00026360912             1    0.0295
1221  TOG              XYL               0.0066624303             1     0.975
1222  TOG              XYL              0.00663882181             1    0.9733
1223  TOG              XYL              0.00681863559             1    0.9876
1224  TOG              XYL              0.00734271592             1    0.9949
1225  TOG              XYL              0.00730661684             1     0.993
1226  TOG              XYL              0.00733829445             1    0.9943
1227  TOG              XYL              0.00730649393             1    0.9929
1301  TOG              HC3              0.00693785984             1    0.3316
1301  TOG              HC5              0.00480280829             1    0.3802
1301  TOG              HC8              0.00045567208             1    0.0495
1301  TOG              OLI              0.00141942741             1   0.11075
1301  TOG              OLT              0.00079421852             1   0.06435
1301  TOG              TOL              0.00030435203             1    0.0362
1301  TOG              XYL              0.00021768916             1    0.0249
1302  TOG              HC3              0.00603658951             1    0.3107
1302  TOG              HC5              0.00533624848             1    0.4197
1302  TOG              HC8              0.00038440969             1    0.0415
1302  TOG              OLI              0.00143438997             1    0.1114
1302  TOG              OLT              0.00081553366             1    0.0657
1302  TOG              TOL              0.00023613619             1    0.0286
1302  TOG              XYL              0.00016595056             1    0.0189
1303  TOG              HC3              0.00732380184             1    0.3405
1303  TOG              HC5               0.0045756545             1    0.3634
1303  TOG              HC8              0.00048418568             1    0.0527
1303  TOG              OLI                0.001416165             1    0.1107
1303  TOG              OLT              0.00078204725             1    0.0635
1303  TOG              TOL              0.00033219817             1    0.0393
1303  TOG              XYL              0.00024112415             1    0.0276
1304  TOG              HC3               0.0067018859             1    0.3251
1304  TOG              HC5              0.00524624966             1    0.4143
1304  TOG              HC8              0.00041057006             1    0.0442
1304  TOG              OLI              0.00149347573             1    0.1164
1304  TOG              OLT               0.0008423464             1    0.0682
1304  TOG              TOL              0.00017226675             1    0.0219
1304  TOG              XYL              0.00006479937             1    0.0072
1305  TOG              HC3              0.00615348574             1    0.3722
1305  TOG              HC5              0.00376847207             1     0.301
1305  TOG              HC8              0.00053671769             1    0.0576
1305  TOG              OLI               0.0013531788             1   0.10395
1305  TOG              OLT              0.00062050294             1   0.05015
1305  TOG              TOL              0.00060638323             1      0.07
1305  TOG              XYL              0.00036597338             1    0.0415
1306  TOG              HC3              0.00721553042             1     0.439
1306  TOG              HC5              0.00395700787             1     0.313
1306  TOG              HC8              0.00039481632             1    0.0421
1306  TOG              OLI              0.00126981488             1    0.0966
1306  TOG              OLT              0.00058211777             1   0.04665
1306  TOG              TOL              0.00035507024             1   0.04195
1306  TOG              XYL              0.00016196299             1    0.0183
1307  TOG              HC3              0.00569780382             1    0.3435
1307  TOG              HC5              0.00368595567             1    0.2957
1307  TOG              HC8              0.00059900619             1    0.0645
1307  TOG              OLI              0.00138566919             1   0.10685
1307  TOG              OLT              0.00063753002             1   0.05175
1307  TOG              TOL              0.00071708423             1    0.0824
1307  TOG              XYL              0.00045619707             1    0.0518
1308  TOG              HC3              0.00661243813             1    0.4043
1308  TOG              HC5              0.00425789629             1    0.3377
1308  TOG              HC8              0.00044871908             1    0.0476
1308  TOG              OLI              0.00143850965             1      0.11
1308  TOG              OLT                0.000664765             1    0.0536
1308  TOG              TOL              0.00026298398             1     0.034
1308  TOG              XYL              0.00008948409             1    0.0099
1309  TOG              HC3              0.00411413824             1    0.2593
1309  TOG              HC5              0.00374969583             1    0.2946
1309  TOG              HC8              0.00045458822             1    0.0498
1309  TOG              OLI              0.00126750919             1   0.09925
1309  TOG              OLT              0.00079953409             1   0.06285
1309  TOG              TOL               0.0004300132             1    0.0502
1309  TOG              XYL              0.00036887489             1    0.0426
1310  TOG              HC3              0.00439648704             1    0.2734
1310  TOG              HC5              0.00401863831             1    0.3131
1310  TOG              HC8              0.00031677226             1    0.0342
1310  TOG              OLI              0.00119111145             1    0.0926
1310  TOG              OLT              0.00072190619             1    0.0571
1310  TOG              TOL               0.0002107475             1    0.0257
1310  TOG              XYL              0.00013733539             1    0.0156
1311  TOG              HC3              0.00399012807             1    0.2531
1311  TOG              HC5              0.00363315677             1    0.2866
1311  TOG              HC8              0.00051909316             1    0.0571
1311  TOG              OLI              0.00130079904             1    0.1021
1311  TOG              OLT              0.00083442825             1    0.0655
1311  TOG              TOL              0.00052416075             1    0.0607
1311  TOG              XYL              0.00046517376             1    0.0538
1312  TOG              HC3              0.00405975337             1    0.2554
1312  TOG              HC5              0.00388933607             1    0.3041
1312  TOG              HC8              0.00034071066             1    0.0367
1312  TOG              OLI              0.00121477079             1   0.09475
1312  TOG              OLT              0.00077786239             1   0.06085
1312  TOG              TOL              0.00017053461             1    0.0214
1312  TOG              XYL              0.00007253015             1    0.0081
1313  TOG              ALD              0.00017717797             1    0.0103
1313  TOG              CH4              0.00865336658             1    0.1388
1313  TOG              ETH              0.00068506817             1    0.0206
1313  TOG              HC3              0.00114939787             1    0.0765
1313  TOG              HC5              0.00153863227             1    0.1386
1313  TOG              HC8              0.00113566884             1     0.131
1313  TOG              HCHO             0.00036630037             1     0.011
1313  TOG              KET              0.00004404858             1    0.0064
1313  TOG              OL2              0.00187165775             1    0.0525
1313  TOG              OLI              0.00047216757             1   0.03215
1313  TOG              OLT               0.0010621546             1   0.06045
1313  TOG              TOL              0.00160420232             1    0.1835
1313  TOG              XYL                0.001084224             1    0.1233
1314  TOG              ALD              0.00028713611             1    0.0149
1314  TOG              CH4              0.00855361596             1    0.1372
